# {"t_start": 1582792262.207367, "env_id": "HalfCheetah-v2"} 
r,l,t
1622.628839,1000,46258.848937
1609.184336,1000,46270.23086
-302.227621,1000,46371.341194
1618.708764,1000,46382.853504
1641.932853,1000,46473.715109
1636.937868,1000,46485.243886
1670.712015,1000,46591.145408
1645.715798,1000,46602.820568
1666.813529,1000,46695.506817
1634.648834,1000,46706.992864
1591.80422,1000,46811.549855
1665.101705,1000,46824.947714
1659.291113,1000,46908.511318
1642.439473,1000,46920.020965
1609.02078,1000,47016.082085
-325.77911,1000,47029.773164
1634.462318,1000,47127.502579
1614.183396,1000,47138.947607
1606.836748,1000,47231.014336
1646.191707,1000,47242.824034
1646.067358,1000,47347.179442
1670.402144,1000,47358.446483
1632.502968,1000,47370.159463
1627.860947,1000,47463.202839
1664.862206,1000,47474.857762
1642.804419,1000,47579.394591
1672.714738,1000,47591.020579
1638.859919,1000,47679.779058
1578.049846,1000,47691.455901
1659.016122,1000,47797.610812
1614.867768,1000,47809.391112
1641.942004,1000,47901.919482
1649.594582,1000,47913.292215
1643.034552,1000,48015.071934
1650.860384,1000,48028.835043
1654.7869,1000,48123.932862
1634.788726,1000,48135.424647
1679.086225,1000,48232.693758
1612.30178,1000,48246.797807
1664.479359,1000,48344.830449
1632.443815,1000,48356.380892
1696.068922,1000,48449.058082
1632.358809,1000,48462.724264
1600.778634,1000,48564.932453
1685.462185,1000,48575.836155
1643.73105,1000,48665.350963
